Home Lang,Number of Records,Snap Dat,Survey Year,Wh Stdt Key
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119013
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119047
Bengali,1,23/12/2020 12:00:00 AM,2019,119048
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119050
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119055
Chinese,1,23/12/2020 12:00:00 AM,2019,119062
Hindi,1,23/12/2020 12:00:00 AM,2019,119066
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119069
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119073
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119074
English,1,23/12/2020 12:00:00 AM,2019,119080
Chinese,1,23/12/2020 12:00:00 AM,2019,119082
Other Asian and Oceanian,1,23/12/2020 12:00:00 AM,2019,119084
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119086
English,1,23/12/2020 12:00:00 AM,2019,119087
Chinese,1,23/12/2020 12:00:00 AM,2019,119089
Chinese,1,23/12/2020 12:00:00 AM,2019,119091
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119093
English,1,23/12/2020 12:00:00 AM,2019,119096
Chinese,1,23/12/2020 12:00:00 AM,2019,119097
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119099
English,1,23/12/2020 12:00:00 AM,2019,119103
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119104
Other languages not classified above,1,23/12/2020 12:00:00 AM,2019,119107
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119108
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119116
Japanese,1,23/12/2020 12:00:00 AM,2019,119117
English,1,23/12/2020 12:00:00 AM,2019,119119
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119120
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119121
Korean,1,23/12/2020 12:00:00 AM,2019,119122
English,1,23/12/2020 12:00:00 AM,2019,119123
English,1,23/12/2020 12:00:00 AM,2019,119129
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119131
Chinese,1,23/12/2020 12:00:00 AM,2019,119132
English,1,23/12/2020 12:00:00 AM,2019,119135
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119140
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119152
Italian,1,23/12/2020 12:00:00 AM,2019,119154
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119155
English,1,23/12/2020 12:00:00 AM,2019,119157
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119158
Chinese,1,23/12/2020 12:00:00 AM,2019,119174
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119176
English,1,23/12/2020 12:00:00 AM,2019,119177
Chinese,1,23/12/2020 12:00:00 AM,2019,119181
Chinese,1,23/12/2020 12:00:00 AM,2019,119188
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119192
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124700
Chinese,1,23/12/2020 12:00:00 AM,2019,124701
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124703
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124704
Chinese,1,23/12/2020 12:00:00 AM,2019,124707
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124708
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124710
Urdu,1,23/12/2020 12:00:00 AM,2019,124711
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124712
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124713
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124714
Chinese,1,23/12/2020 12:00:00 AM,2019,124715
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124716
Chinese,1,23/12/2020 12:00:00 AM,2019,124717
Chinese,1,23/12/2020 12:00:00 AM,2019,124718
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124719
Chinese,1,23/12/2020 12:00:00 AM,2019,124720
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124721
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124722
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124723
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124724
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124725
Chinese,1,23/12/2020 12:00:00 AM,2019,124728
Chinese,1,23/12/2020 12:00:00 AM,2019,124731
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124732
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124733
English,1,23/12/2020 12:00:00 AM,2019,124734
Chinese,1,23/12/2020 12:00:00 AM,2019,124735
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124736
Chinese,1,23/12/2020 12:00:00 AM,2019,124738
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124739
Chinese,1,23/12/2020 12:00:00 AM,2019,124741
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124742
Chinese,1,23/12/2020 12:00:00 AM,2019,124743
Chinese,1,23/12/2020 12:00:00 AM,2019,124744
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124745
Chinese,1,23/12/2020 12:00:00 AM,2019,124746
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124747
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124748
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124749
Chinese,1,23/12/2020 12:00:00 AM,2019,124750
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124751
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124752
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124753
Chinese,1,23/12/2020 12:00:00 AM,2019,124754
Information Not Available,1,23/12/2020 12:00:00 AM,2019,124755
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124756
Chinese,1,23/12/2020 12:00:00 AM,2019,124758
Chinese,1,23/12/2020 12:00:00 AM,2019,124759
Chinese,1,23/12/2020 12:00:00 AM,2019,124760
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124761
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124762
Chinese,1,23/12/2020 12:00:00 AM,2019,124763
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124764
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124765
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124766
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124767
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124768
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124769
Chinese,1,23/12/2020 12:00:00 AM,2019,124770
Chinese,1,23/12/2020 12:00:00 AM,2019,124771
Chinese,1,23/12/2020 12:00:00 AM,2019,124772
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124773
Chinese,1,23/12/2020 12:00:00 AM,2019,124774
Chinese,1,23/12/2020 12:00:00 AM,2019,124775
Chinese,1,23/12/2020 12:00:00 AM,2019,124776
Chinese,1,23/12/2020 12:00:00 AM,2019,124777
Chinese,1,23/12/2020 12:00:00 AM,2019,124778
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124779
Chinese,1,23/12/2020 12:00:00 AM,2019,124780
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124781
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124783
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124784
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124785
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124786
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124787
Chinese,1,23/12/2020 12:00:00 AM,2019,124788
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124789
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124790
Chinese,1,23/12/2020 12:00:00 AM,2019,124791
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124792
Chinese,1,23/12/2020 12:00:00 AM,2019,124793
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124794
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124795
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124796
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124797
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124799
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124800
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124801
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124802
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124803
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124804
Chinese,1,23/12/2020 12:00:00 AM,2019,124805
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124806
Chinese,1,23/12/2020 12:00:00 AM,2019,124807
Chinese,1,23/12/2020 12:00:00 AM,2019,124809
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124810
Chinese,1,23/12/2020 12:00:00 AM,2019,124811
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124812
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124813
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124814
Chinese,1,23/12/2020 12:00:00 AM,2019,124815
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124816
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124817
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124818
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124819
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124820
Chinese,1,23/12/2020 12:00:00 AM,2019,124822
Chinese,1,23/12/2020 12:00:00 AM,2019,124823
Chinese,1,23/12/2020 12:00:00 AM,2019,124824
Chinese,1,23/12/2020 12:00:00 AM,2019,124825
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124826
Information Not Available,1,23/12/2020 12:00:00 AM,2019,124827
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124828
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124829
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124830
Chinese,1,23/12/2020 12:00:00 AM,2019,124831
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124832
Chinese,1,23/12/2020 12:00:00 AM,2019,124833
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124834
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124835
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124836
Chinese,1,23/12/2020 12:00:00 AM,2019,124838
Chinese,1,23/12/2020 12:00:00 AM,2019,124839
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124840
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124841
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124842
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124843
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124844
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124846
Chinese,1,23/12/2020 12:00:00 AM,2019,124847
Chinese,1,23/12/2020 12:00:00 AM,2019,124848
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124849
Chinese,1,23/12/2020 12:00:00 AM,2019,124850
Chinese,1,23/12/2020 12:00:00 AM,2019,124851
Chinese,1,23/12/2020 12:00:00 AM,2019,124852
Chinese,1,23/12/2020 12:00:00 AM,2019,124853
Chinese,1,23/12/2020 12:00:00 AM,2019,124854
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124855
Chinese,1,23/12/2020 12:00:00 AM,2019,124856
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124857
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124858
Chinese,1,23/12/2020 12:00:00 AM,2019,124859
Chinese,1,23/12/2020 12:00:00 AM,2019,124861
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124862
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124863
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124865
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124866
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124867
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124868
Chinese,1,23/12/2020 12:00:00 AM,2019,124869
Chinese,1,23/12/2020 12:00:00 AM,2019,124870
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124871
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124872
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124873
Chinese,1,23/12/2020 12:00:00 AM,2019,124874
Chinese,1,23/12/2020 12:00:00 AM,2019,124875
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124876
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124877
Chinese,1,23/12/2020 12:00:00 AM,2019,124878
Chinese,1,23/12/2020 12:00:00 AM,2019,124879
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124880
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124882
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124883
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124884
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124885
Chinese,1,23/12/2020 12:00:00 AM,2019,124886
Chinese,1,23/12/2020 12:00:00 AM,2019,124887
Chinese,1,23/12/2020 12:00:00 AM,2019,124890
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124891
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124892
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124893
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124894
Chinese,1,23/12/2020 12:00:00 AM,2019,124895
Chinese,1,23/12/2020 12:00:00 AM,2019,124896
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124897
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124898
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124899
Chinese,1,23/12/2020 12:00:00 AM,2019,123588
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123589
Chinese,1,23/12/2020 12:00:00 AM,2019,123590
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123591
Chinese,1,23/12/2020 12:00:00 AM,2019,123592
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123593
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123594
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123595
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123596
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123597
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123599
Chinese,1,23/12/2020 12:00:00 AM,2019,123600
Chinese,1,23/12/2020 12:00:00 AM,2019,123601
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123602
Chinese,1,23/12/2020 12:00:00 AM,2019,123603
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123604
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123605
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123606
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123607
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123608
Chinese,1,23/12/2020 12:00:00 AM,2019,123609
Chinese,1,23/12/2020 12:00:00 AM,2019,123610
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123611
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123612
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123613
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123614
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123615
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123616
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123617
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123618
Chinese,1,23/12/2020 12:00:00 AM,2019,123619
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123620
Chinese,1,23/12/2020 12:00:00 AM,2019,123621
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123622
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123623
Chinese,1,23/12/2020 12:00:00 AM,2019,123625
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123626
Chinese,1,23/12/2020 12:00:00 AM,2019,123627
Chinese,1,23/12/2020 12:00:00 AM,2019,123628
Chinese,1,23/12/2020 12:00:00 AM,2019,123629
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123630
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123631
Chinese,1,23/12/2020 12:00:00 AM,2019,123632
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123633
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123634
Chinese,1,23/12/2020 12:00:00 AM,2019,123635
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123636
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123637
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123638
Chinese,1,23/12/2020 12:00:00 AM,2019,123639
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123640
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123641
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123644
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123645
Chinese,1,23/12/2020 12:00:00 AM,2019,123647
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123648
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123649
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123650
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123651
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123652
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123653
Chinese,1,23/12/2020 12:00:00 AM,2019,123654
Chinese,1,23/12/2020 12:00:00 AM,2019,123655
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123656
Chinese,1,23/12/2020 12:00:00 AM,2019,123657
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123658
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123659
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123661
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123662
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123663
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123664
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123665
Chinese,1,23/12/2020 12:00:00 AM,2019,123666
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123667
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123668
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123669
Chinese,1,23/12/2020 12:00:00 AM,2019,123670
Chinese,1,23/12/2020 12:00:00 AM,2019,123671
Chinese,1,23/12/2020 12:00:00 AM,2019,123672
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123673
Chinese,1,23/12/2020 12:00:00 AM,2019,123674
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123675
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123676
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123677
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123678
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123679
Chinese,1,23/12/2020 12:00:00 AM,2019,123680
Chinese,1,23/12/2020 12:00:00 AM,2019,123681
Chinese,1,23/12/2020 12:00:00 AM,2019,123682
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123683
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123684
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123687
Chinese,1,23/12/2020 12:00:00 AM,2019,123688
Chinese,1,23/12/2020 12:00:00 AM,2019,123689
Chinese,1,23/12/2020 12:00:00 AM,2019,123690
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123691
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123692
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123693
Chinese,1,23/12/2020 12:00:00 AM,2019,123694
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123695
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123697
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123698
Chinese,1,23/12/2020 12:00:00 AM,2019,123700
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123701
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123702
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123703
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123704
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123705
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123706
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123707
Chinese,1,23/12/2020 12:00:00 AM,2019,123708
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123709
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123710
Chinese,1,23/12/2020 12:00:00 AM,2019,123711
Chinese,1,23/12/2020 12:00:00 AM,2019,124394
Chinese,1,23/12/2020 12:00:00 AM,2019,124395
Chinese,1,23/12/2020 12:00:00 AM,2019,124396
Chinese,1,23/12/2020 12:00:00 AM,2019,124397
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124398
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124399
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124400
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124401
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124403
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124405
Chinese,1,23/12/2020 12:00:00 AM,2019,124406
Chinese,1,23/12/2020 12:00:00 AM,2019,124407
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124408
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124409
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124410
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124412
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124413
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124414
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124415
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124417
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124418
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124419
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124420
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124421
Chinese,1,23/12/2020 12:00:00 AM,2019,124422
Chinese,1,23/12/2020 12:00:00 AM,2019,124423
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124424
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124425
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124426
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124427
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124429
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124431
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124432
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124433
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124434
Chinese,1,23/12/2020 12:00:00 AM,2019,124435
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124436
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124438
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124439
Chinese,1,23/12/2020 12:00:00 AM,2019,124440
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124441
Chinese,1,23/12/2020 12:00:00 AM,2019,124442
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124443
Chinese,1,23/12/2020 12:00:00 AM,2019,124444
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124445
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124446
Chinese,1,23/12/2020 12:00:00 AM,2019,124447
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124448
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124449
Chinese,1,23/12/2020 12:00:00 AM,2019,124450
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124451
Chinese,1,23/12/2020 12:00:00 AM,2019,124452
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124453
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124454
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124455
Chinese,1,23/12/2020 12:00:00 AM,2019,124456
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124457
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124458
Chinese,1,23/12/2020 12:00:00 AM,2019,124459
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124460
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124461
Chinese,1,23/12/2020 12:00:00 AM,2019,124462
Chinese,1,23/12/2020 12:00:00 AM,2019,124463
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124464
Chinese,1,23/12/2020 12:00:00 AM,2019,124465
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124466
Chinese,1,23/12/2020 12:00:00 AM,2019,124467
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124468
Chinese,1,23/12/2020 12:00:00 AM,2019,124469
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124470
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124471
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124472
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124473
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124475
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124476
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124477
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124478
Chinese,1,23/12/2020 12:00:00 AM,2019,124479
Chinese,1,23/12/2020 12:00:00 AM,2019,124480
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124481
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124483
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124484
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124485
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124486
Chinese,1,23/12/2020 12:00:00 AM,2019,124487
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124488
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124489
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124490
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124491
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124492
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124494
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124495
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124496
Chinese,1,23/12/2020 12:00:00 AM,2019,124497
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124498
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124499
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124500
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124504
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124506
Chinese,1,23/12/2020 12:00:00 AM,2019,124508
Chinese,1,23/12/2020 12:00:00 AM,2019,124509
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124510
Chinese,1,23/12/2020 12:00:00 AM,2019,124511
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124512
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124513
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124514
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124515
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124516
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124517
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124518
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124519
Chinese,1,23/12/2020 12:00:00 AM,2019,124520
Chinese,1,23/12/2020 12:00:00 AM,2019,124521
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124522
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124523
Chinese,1,23/12/2020 12:00:00 AM,2019,124524
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124525
Chinese,1,23/12/2020 12:00:00 AM,2019,124526
Chinese,1,23/12/2020 12:00:00 AM,2019,124527
Chinese,1,23/12/2020 12:00:00 AM,2019,124528
Chinese,1,23/12/2020 12:00:00 AM,2019,124529
Chinese,1,23/12/2020 12:00:00 AM,2019,124530
